"","X","value","nrTrObjectsPerClass","resizeSize","resizeMethod","thresholding","nrFeatures","featSelect","pca","Representation"
"1097","loglc",0.19687,200,"16","bicubic","false","0","0",0,"Pixels"
"1098","knnc",0.0745,200,"16","bicubic","false","0","0",0,"Pixels"
"1099","treec",NA,200,"16","bicubic","false","0","0",0,"Pixels"
"1100","svc",0.10913,200,"16","bicubic","false","0","0",0.95,"Pixels"
"1101","qdc",0.1115,200,"16","bicubic","false","0","0",0.95,"Pixels"
"1102","parzen",0.083125,200,"16","bicubic","false","0","0",0.95,"Pixels"
"1103","bpxnc",0.24575,200,"16","bicubic","false","0","0",0.95,"Pixels"
"1104","loglc",0.1765,200,"16","bicubic","false","0","0",0.95,"Pixels"
"1105","knnc",0.082375,200,"16","bicubic","false","0","0",0.95,"Pixels"
"1106","treec",NA,200,"16","bicubic","false","0","0",0.95,"Pixels"
"1107","svc",0.10337,200,"16","bicubic","false","0","0",0.8,"Pixels"
"1108","qdc",0.067625,200,"16","bicubic","false","0","0",0.8,"Pixels"
"1109","parzen",0.073375,200,"16","bicubic","false","0","0",0.8,"Pixels"
"1110","bpxnc",0.2405,200,"16","bicubic","false","0","0",0.8,"Pixels"
"1111","loglc",0.18088,200,"16","bicubic","false","0","0",0.8,"Pixels"
"1112","knnc",0.073,200,"16","bicubic","false","0","0",0.8,"Pixels"
"1113","treec",NA,200,"16","bicubic","false","0","0",0.8,"Pixels"
"1114","svc",0.19312,200,"16","bicubic","true","0","0",0,"Pixels"
"1115","qdc",0.86375,200,"16","bicubic","true","0","0",0,"Pixels"
"1116","parzen",0.096125,200,"16","bicubic","true","0","0",0,"Pixels"
"1117","bpxnc",0.18825,200,"16","bicubic","true","0","0",0,"Pixels"
"1118","loglc",0.21413,200,"16","bicubic","true","0","0",0,"Pixels"
"1119","knnc",0.10013,200,"16","bicubic","true","0","0",0,"Pixels"
"1120","treec",NA,200,"16","bicubic","true","0","0",0,"Pixels"
"1121","svc",0.129,200,"16","bicubic","true","0","0",0.95,"Pixels"
"1122","qdc",0.356,200,"16","bicubic","true","0","0",0.95,"Pixels"
"1123","parzen",0.11563,200,"16","bicubic","true","0","0",0.95,"Pixels"
"1124","bpxnc",0.72075,200,"16","bicubic","true","0","0",0.95,"Pixels"
"1125","loglc",0.45975,200,"16","bicubic","true","0","0",0.95,"Pixels"
"1126","knnc",0.11275,200,"16","bicubic","true","0","0",0.95,"Pixels"
"1127","treec",NA,200,"16","bicubic","true","0","0",0.95,"Pixels"
"1128","svc",0.11513,200,"16","bicubic","true","0","0",0.8,"Pixels"
"1129","qdc",0.09375,200,"16","bicubic","true","0","0",0.8,"Pixels"
"1130","parzen",0.092875,200,"16","bicubic","true","0","0",0.8,"Pixels"
"1131","bpxnc",0.21075,200,"16","bicubic","true","0","0",0.8,"Pixels"
"1132","loglc",0.13938,200,"16","bicubic","true","0","0",0.8,"Pixels"
"1133","knnc",0.095125,200,"16","bicubic","true","0","0",0.8,"Pixels"
"1134","treec",NA,200,"16","bicubic","true","0","0",0.8,"Pixels"
"1135","svc",0.14225,200,"16","bilinear","false","0","0",0,"Pixels"
"1136","qdc",0.71875,200,"16","bilinear","false","0","0",0,"Pixels"
"1137","parzen",0.05725,200,"16","bilinear","false","0","0",0,"Pixels"
"1138","bpxnc",0.13625,200,"16","bilinear","false","0","0",0,"Pixels"
"1139","loglc",0.19125,200,"16","bilinear","false","0","0",0,"Pixels"
"1140","knnc",0.057125,200,"16","bilinear","false","0","0",0,"Pixels"
"1141","treec",NA,200,"16","bilinear","false","0","0",0,"Pixels"
"1142","svc",0.1095,200,"16","bilinear","false","0","0",0.95,"Pixels"
"1143","qdc",0.101,200,"16","bilinear","false","0","0",0.95,"Pixels"
"1144","parzen",0.069,200,"16","bilinear","false","0","0",0.95,"Pixels"
"1145","bpxnc",0.20213,200,"16","bilinear","false","0","0",0.95,"Pixels"
"1146","loglc",0.63638,200,"16","bilinear","false","0","0",0.95,"Pixels"
"1147","knnc",0.070375,200,"16","bilinear","false","0","0",0.95,"Pixels"
"1148","treec",NA,200,"16","bilinear","false","0","0",0.95,"Pixels"
"1149","svc",0.10337,200,"16","bilinear","false","0","0",0.8,"Pixels"
"1150","qdc",0.068875,200,"16","bilinear","false","0","0",0.8,"Pixels"
"1151","parzen",0.0635,200,"16","bilinear","false","0","0",0.8,"Pixels"
"1152","bpxnc",0.23388,200,"16","bilinear","false","0","0",0.8,"Pixels"
"1153","loglc",0.10312,200,"16","bilinear","false","0","0",0.8,"Pixels"
"1154","knnc",0.065625,200,"16","bilinear","false","0","0",0.8,"Pixels"
"1155","treec",NA,200,"16","bilinear","false","0","0",0.8,"Pixels"
"1156","svc",0.188,200,"16","bilinear","true","0","0",0,"Pixels"
"1157","qdc",0.7985,200,"16","bilinear","true","0","0",0,"Pixels"
"1158","parzen",0.090375,200,"16","bilinear","true","0","0",0,"Pixels"
"1159","bpxnc",0.16587,200,"16","bilinear","true","0","0",0,"Pixels"
"1160","loglc",0.22475,200,"16","bilinear","true","0","0",0,"Pixels"
"1161","knnc",0.096,200,"16","bilinear","true","0","0",0,"Pixels"
"1162","treec",NA,200,"16","bilinear","true","0","0",0,"Pixels"
"1163","svc",0.14525,200,"16","bilinear","true","0","0",0.95,"Pixels"
"1164","qdc",0.37188,200,"16","bilinear","true","0","0",0.95,"Pixels"
"1165","parzen",0.11825,200,"16","bilinear","true","0","0",0.95,"Pixels"
"1166","bpxnc",0.75262,200,"16","bilinear","true","0","0",0.95,"Pixels"
"1167","loglc",0.2025,200,"16","bilinear","true","0","0",0.95,"Pixels"
"1168","knnc",0.113,200,"16","bilinear","true","0","0",0.95,"Pixels"
"1169","treec",NA,200,"16","bilinear","true","0","0",0.95,"Pixels"
"1170","svc",0.11625,200,"16","bilinear","true","0","0",0.8,"Pixels"
"1171","qdc",0.096125,200,"16","bilinear","true","0","0",0.8,"Pixels"
"1172","parzen",0.089375,200,"16","bilinear","true","0","0",0.8,"Pixels"
"1173","bpxnc",0.84175,200,"16","bilinear","true","0","0",0.8,"Pixels"
"1174","loglc",0.55637,200,"16","bilinear","true","0","0",0.8,"Pixels"
"1175","knnc",0.08775,200,"16","bilinear","true","0","0",0.8,"Pixels"
"1176","treec",NA,200,"16","bilinear","true","0","0",0.8,"Pixels"
"1177","svc",0.73625,200,"16","box","false","5","featselp",0,"Pixels"
"1178","qdc",0.63225,200,"16","box","false","5","featselp",0,"Pixels"
"1179","parzen",0.51413,200,"16","box","false","5","featselp",0,"Pixels"
"1180","bpxnc",0.51687,200,"16","box","false","5","featselp",0,"Pixels"
"1181","loglc",0.50262,200,"16","box","false","5","featselp",0,"Pixels"
"1182","knnc",0.51187,200,"16","box","false","5","featselp",0,"Pixels"
"1183","treec",NA,200,"16","box","false","5","featselp",0,"Pixels"
"1184","svc",0.611,200,"16","box","false","5","featselp",0.95,"Pixels"
"1185","qdc",0.63613,200,"16","box","false","5","featselp",0.95,"Pixels"
"1186","parzen",0.51287,200,"16","box","false","5","featselp",0.95,"Pixels"
"1187","bpxnc",0.532,200,"16","box","false","5","featselp",0.95,"Pixels"
"1188","loglc",0.50262,200,"16","box","false","5","featselp",0.95,"Pixels"
"1189","knnc",0.51325,200,"16","box","false","5","featselp",0.95,"Pixels"
"1190","treec",NA,200,"16","box","false","5","featselp",0.95,"Pixels"
"1191","svc",0.6375,200,"16","box","false","5","featselp",0.8,"Pixels"
"1192","qdc",0.53712,200,"16","box","false","5","featselp",0.8,"Pixels"
"1193","parzen",0.51487,200,"16","box","false","5","featselp",0.8,"Pixels"
"1194","bpxnc",0.50775,200,"16","box","false","5","featselp",0.8,"Pixels"
"1195","loglc",0.5355,200,"16","box","false","5","featselp",0.8,"Pixels"
"1196","knnc",0.51887,200,"16","box","false","5","featselp",0.8,"Pixels"
"1197","treec",NA,200,"16","box","false","5","featselp",0.8,"Pixels"
"1198","svc",0.26737,200,"16","box","false","20","featselp",0,"Pixels"
"1199","qdc",0.20575,200,"16","box","false","20","featselp",0,"Pixels"
"1200","parzen",0.17112,200,"16","box","false","20","featselp",0,"Pixels"
"1201","bpxnc",0.36638,200,"16","box","false","20","featselp",0,"Pixels"
"1202","loglc",0.17788,200,"16","box","false","20","featselp",0,"Pixels"
"1203","knnc",0.171,200,"16","box","false","20","featselp",0,"Pixels"
"1204","treec",NA,200,"16","box","false","20","featselp",0,"Pixels"
"1205","svc",0.188,200,"16","box","false","20","featselp",0.95,"Pixels"
"1206","qdc",0.15925,200,"16","box","false","20","featselp",0.95,"Pixels"
"1207","parzen",0.179,200,"16","box","false","20","featselp",0.95,"Pixels"
"1208","bpxnc",0.31125,200,"16","box","false","20","featselp",0.95,"Pixels"
"1209","loglc",0.18625,200,"16","box","false","20","featselp",0.95,"Pixels"
"1210","knnc",0.17062,200,"16","box","false","20","featselp",0.95,"Pixels"
"1211","treec",NA,200,"16","box","false","20","featselp",0.95,"Pixels"
"1212","svc",0.22075,200,"16","box","false","20","featselp",0.8,"Pixels"
"1213","qdc",0.1695,200,"16","box","false","20","featselp",0.8,"Pixels"
"1214","parzen",0.17763,200,"16","box","false","20","featselp",0.8,"Pixels"
"1215","bpxnc",0.34463,200,"16","box","false","20","featselp",0.8,"Pixels"
"1216","loglc",0.21438,200,"16","box","false","20","featselp",0.8,"Pixels"
"1217","knnc",0.178,200,"16","box","false","20","featselp",0.8,"Pixels"
"1218","treec",NA,200,"16","box","false","20","featselp",0.8,"Pixels"
"1219","svc",0.1635,200,"16","box","false","50","featselp",0,"Pixels"
"1220","qdc",0.11275,200,"16","box","false","50","featselp",0,"Pixels"
"1221","parzen",0.084875,200,"16","box","false","50","featselp",0,"Pixels"
"1222","bpxnc",0.13887,200,"16","box","false","50","featselp",0,"Pixels"
"1223","loglc",0.117,200,"16","box","false","50","featselp",0,"Pixels"
"1224","knnc",0.096875,200,"16","box","false","50","featselp",0,"Pixels"
"1225","treec",NA,200,"16","box","false","50","featselp",0,"Pixels"
"1226","svc",0.11275,200,"16","box","false","50","featselp",0.95,"Pixels"
"1227","qdc",0.079875,200,"16","box","false","50","featselp",0.95,"Pixels"
"1228","parzen",0.09,200,"16","box","false","50","featselp",0.95,"Pixels"
"1229","bpxnc",0.38462,200,"16","box","false","50","featselp",0.95,"Pixels"
"1230","loglc",0.10975,200,"16","box","false","50","featselp",0.95,"Pixels"
"1231","knnc",0.095375,200,"16","box","false","50","featselp",0.95,"Pixels"
"1232","treec",NA,200,"16","box","false","50","featselp",0.95,"Pixels"
"1233","svc",0.12487,200,"16","box","false","50","featselp",0.8,"Pixels"
"1234","qdc",0.07925,200,"16","box","false","50","featselp",0.8,"Pixels"
"1235","parzen",0.091125,200,"16","box","false","50","featselp",0.8,"Pixels"
"1236","bpxnc",0.197,200,"16","box","false","50","featselp",0.8,"Pixels"
"1237","loglc",0.12362,200,"16","box","false","50","featselp",0.8,"Pixels"
"1238","knnc",0.094375,200,"16","box","false","50","featselp",0.8,"Pixels"
"1239","treec",NA,200,"16","box","false","50","featselp",0.8,"Pixels"
"1240","svc",0.1495,200,"16","box","false","0","none",0,"Pixels"
"1241","qdc",0.78812,200,"16","box","false","0","none",0,"Pixels"
"1242","parzen",0.060875,200,"16","box","false","0","none",0,"Pixels"
"1243","bpxnc",0.15338,200,"16","box","false","0","none",0,"Pixels"
"1244","loglc",0.20112,200,"16","box","false","0","none",0,"Pixels"
"1245","knnc",0.061375,200,"16","box","false","0","none",0,"Pixels"
"1246","treec",NA,200,"16","box","false","0","none",0,"Pixels"
"1247","svc",0.75187,200,"16","nearest","false","5","featselp",0,"Pixels"
"1248","qdc",0.77612,200,"16","nearest","false","5","featselp",0,"Pixels"
"1249","parzen",0.5615,200,"16","nearest","false","5","featselp",0,"Pixels"
"1250","bpxnc",0.6395,200,"16","nearest","false","5","featselp",0,"Pixels"
"1251","loglc",0.56288,200,"16","nearest","false","5","featselp",0,"Pixels"
"1252","knnc",0.61462,200,"16","nearest","false","5","featselp",0,"Pixels"
"1253","treec",NA,200,"16","nearest","false","5","featselp",0,"Pixels"
"1254","svc",0.69388,200,"16","nearest","false","5","featselp",0.95,"Pixels"
"1255","qdc",0.84225,200,"16","nearest","false","5","featselp",0.95,"Pixels"
"1256","parzen",0.56125,200,"16","nearest","false","5","featselp",0.95,"Pixels"
"1257","bpxnc",0.58313,200,"16","nearest","false","5","featselp",0.95,"Pixels"
"1258","loglc",0.56288,200,"16","nearest","false","5","featselp",0.95,"Pixels"
"1259","knnc",0.58575,200,"16","nearest","false","5","featselp",0.95,"Pixels"
"1260","treec",NA,200,"16","nearest","false","5","featselp",0.95,"Pixels"
"1261","svc",0.677,200,"16","nearest","false","5","featselp",0.8,"Pixels"
"1262","qdc",0.60675,200,"16","nearest","false","5","featselp",0.8,"Pixels"
"1263","parzen",0.56537,200,"16","nearest","false","5","featselp",0.8,"Pixels"
"1264","bpxnc",0.56337,200,"16","nearest","false","5","featselp",0.8,"Pixels"
"1265","loglc",0.57888,200,"16","nearest","false","5","featselp",0.8,"Pixels"
"1266","knnc",0.61487,200,"16","nearest","false","5","featselp",0.8,"Pixels"
"1267","treec",NA,200,"16","nearest","false","5","featselp",0.8,"Pixels"
"1268","svc",0.32162,200,"16","nearest","false","20","featselp",0,"Pixels"
"1269","qdc",0.7575,200,"16","nearest","false","20","featselp",0,"Pixels"
"1270","parzen",0.23675,200,"16","nearest","false","20","featselp",0,"Pixels"
"1271","bpxnc",0.35513,200,"16","nearest","false","20","featselp",0,"Pixels"
"1272","loglc",0.24813,200,"16","nearest","false","20","featselp",0,"Pixels"
"1273","knnc",0.29337,200,"16","nearest","false","20","featselp",0,"Pixels"
"1274","treec",NA,200,"16","nearest","false","20","featselp",0,"Pixels"
"1275","svc",0.25738,200,"16","nearest","false","20","featselp",0.95,"Pixels"
"1276","qdc",0.29675,200,"16","nearest","false","20","featselp",0.95,"Pixels"
"1277","parzen",0.23663,200,"16","nearest","false","20","featselp",0.95,"Pixels"
"1278","bpxnc",0.32225,200,"16","nearest","false","20","featselp",0.95,"Pixels"
"1279","loglc",0.25038,200,"16","nearest","false","20","featselp",0.95,"Pixels"
"1280","knnc",0.24488,200,"16","nearest","false","20","featselp",0.95,"Pixels"
"1281","treec",NA,200,"16","nearest","false","20","featselp",0.95,"Pixels"
"1282","svc",0.27325,200,"16","nearest","false","20","featselp",0.8,"Pixels"
"1283","qdc",0.21763,200,"16","nearest","false","20","featselp",0.8,"Pixels"
"1284","parzen",0.23913,200,"16","nearest","false","20","featselp",0.8,"Pixels"
"1285","bpxnc",0.25925,200,"16","nearest","false","20","featselp",0.8,"Pixels"
"1286","loglc",0.26288,200,"16","nearest","false","20","featselp",0.8,"Pixels"
"1287","knnc",0.24263,200,"16","nearest","false","20","featselp",0.8,"Pixels"
"1288","treec",NA,200,"16","nearest","false","20","featselp",0.8,"Pixels"
"1289","svc",0.22675,200,"16","nearest","false","50","featselp",0,"Pixels"
"1290","qdc",0.44212,200,"16","nearest","false","50","featselp",0,"Pixels"
"1291","parzen",0.15388,200,"16","nearest","false","50","featselp",0,"Pixels"
"1292","bpxnc",0.19375,200,"16","nearest","false","50","featselp",0,"Pixels"
"1293","loglc",0.15375,200,"16","nearest","false","50","featselp",0,"Pixels"
"1294","knnc",0.17638,200,"16","nearest","false","50","featselp",0,"Pixels"
"1295","treec",NA,200,"16","nearest","false","50","featselp",0,"Pixels"
"1296","svc",0.14913,200,"16","nearest","false","50","featselp",0.95,"Pixels"
"1297","qdc",0.14413,200,"16","nearest","false","50","featselp",0.95,"Pixels"
"1298","parzen",0.154,200,"16","nearest","false","50","featselp",0.95,"Pixels"
"1299","bpxnc",0.28363,200,"16","nearest","false","50","featselp",0.95,"Pixels"
"1300","loglc",0.14838,200,"16","nearest","false","50","featselp",0.95,"Pixels"
"1301","knnc",0.1565,200,"16","nearest","false","50","featselp",0.95,"Pixels"
"1302","treec",NA,200,"16","nearest","false","50","featselp",0.95,"Pixels"
"1303","svc",0.164,200,"16","nearest","false","50","featselp",0.8,"Pixels"
"1304","qdc",0.12675,200,"16","nearest","false","50","featselp",0.8,"Pixels"
"1305","parzen",0.14338,200,"16","nearest","false","50","featselp",0.8,"Pixels"
"1306","bpxnc",0.228,200,"16","nearest","false","50","featselp",0.8,"Pixels"
"1307","loglc",0.15987,200,"16","nearest","false","50","featselp",0.8,"Pixels"
"1308","knnc",0.1495,200,"16","nearest","false","50","featselp",0.8,"Pixels"
"1309","treec",NA,200,"16","nearest","false","50","featselp",0.8,"Pixels"
"1310","svc",0.19225,200,"16","nearest","false","0","none",0,"Pixels"
"1311","qdc",0.84925,200,"16","nearest","false","0","none",0,"Pixels"
"1312","parzen",0.09725,200,"16","nearest","false","0","none",0,"Pixels"
"1313","bpxnc",0.26713,200,"16","nearest","false","0","none",0,"Pixels"
"1314","loglc",0.20988,200,"16","nearest","false","0","none",0,"Pixels"
"1315","knnc",0.10113,200,"16","nearest","false","0","none",0,"Pixels"
"1316","treec",NA,200,"16","nearest","false","0","none",0,"Pixels"
"1317","svc",0.72488,200,"16","nearest","true","5","featselp",0,"Pixels"
"1318","qdc",0.9,200,"16","nearest","true","5","featselp",0,"Pixels"
"1319","parzen",0.56388,200,"16","nearest","true","5","featselp",0,"Pixels"
"1320","bpxnc",0.5645,200,"16","nearest","true","5","featselp",0,"Pixels"
"1321","loglc",0.56625,200,"16","nearest","true","5","featselp",0,"Pixels"
"1322","knnc",0.59462,200,"16","nearest","true","5","featselp",0,"Pixels"
"1323","treec",NA,200,"16","nearest","true","5","featselp",0,"Pixels"
"1324","svc",0.742,200,"16","nearest","true","5","featselp",0.95,"Pixels"
"1325","qdc",0.9,200,"16","nearest","true","5","featselp",0.95,"Pixels"
"1326","parzen",0.56437,200,"16","nearest","true","5","featselp",0.95,"Pixels"
"1327","bpxnc",0.58488,200,"16","nearest","true","5","featselp",0.95,"Pixels"
"1328","loglc",0.56625,200,"16","nearest","true","5","featselp",0.95,"Pixels"
"1329","knnc",0.58225,200,"16","nearest","true","5","featselp",0.95,"Pixels"
"1330","treec",NA,200,"16","nearest","true","5","featselp",0.95,"Pixels"
"1331","svc",0.72188,200,"16","nearest","true","5","featselp",0.8,"Pixels"
"1332","qdc",0.84888,200,"16","nearest","true","5","featselp",0.8,"Pixels"
"1333","parzen",0.56437,200,"16","nearest","true","5","featselp",0.8,"Pixels"
"1334","bpxnc",0.66463,200,"16","nearest","true","5","featselp",0.8,"Pixels"
"1335","loglc",0.58913,200,"16","nearest","true","5","featselp",0.8,"Pixels"
"1336","knnc",0.581,200,"16","nearest","true","5","featselp",0.8,"Pixels"
"1337","treec",NA,200,"16","nearest","true","5","featselp",0.8,"Pixels"
"1338","svc",0.32462,200,"16","nearest","true","20","featselp",0,"Pixels"
"1339","qdc",0.46287,200,"16","nearest","true","20","featselp",0,"Pixels"
"1340","parzen",0.24288,200,"16","nearest","true","20","featselp",0,"Pixels"
"1341","bpxnc",0.27737,200,"16","nearest","true","20","featselp",0,"Pixels"
"1342","loglc",0.24563,200,"16","nearest","true","20","featselp",0,"Pixels"
"1343","knnc",0.29738,200,"16","nearest","true","20","featselp",0,"Pixels"
"1344","treec",NA,200,"16","nearest","true","20","featselp",0,"Pixels"
"1345","svc",0.26025,200,"16","nearest","true","20","featselp",0.95,"Pixels"
"1346","qdc",0.26012,200,"16","nearest","true","20","featselp",0.95,"Pixels"
"1347","parzen",0.23963,200,"16","nearest","true","20","featselp",0.95,"Pixels"
"1348","bpxnc",0.415,200,"16","nearest","true","20","featselp",0.95,"Pixels"
"1349","loglc",0.24913,200,"16","nearest","true","20","featselp",0.95,"Pixels"
"1350","knnc",0.24488,200,"16","nearest","true","20","featselp",0.95,"Pixels"
"1351","treec",NA,200,"16","nearest","true","20","featselp",0.95,"Pixels"
"1352","svc",0.27213,200,"16","nearest","true","20","featselp",0.8,"Pixels"
"1353","qdc",0.222,200,"16","nearest","true","20","featselp",0.8,"Pixels"
"1354","parzen",0.246,200,"16","nearest","true","20","featselp",0.8,"Pixels"
"1355","bpxnc",0.2765,200,"16","nearest","true","20","featselp",0.8,"Pixels"
"1356","loglc",0.26125,200,"16","nearest","true","20","featselp",0.8,"Pixels"
"1357","knnc",0.25525,200,"16","nearest","true","20","featselp",0.8,"Pixels"
"1358","treec",NA,200,"16","nearest","true","20","featselp",0.8,"Pixels"
"1359","svc",0.21713,200,"16","nearest","true","50","featselp",0,"Pixels"
"1360","qdc",0.43988,200,"16","nearest","true","50","featselp",0,"Pixels"
"1361","parzen",0.14813,200,"16","nearest","true","50","featselp",0,"Pixels"
"1362","bpxnc",0.414,200,"16","nearest","true","50","featselp",0,"Pixels"
"1363","loglc",0.148,200,"16","nearest","true","50","featselp",0,"Pixels"
"1364","knnc",0.16725,200,"16","nearest","true","50","featselp",0,"Pixels"
"1365","treec",NA,200,"16","nearest","true","50","featselp",0,"Pixels"
"1366","svc",0.14575,200,"16","nearest","true","50","featselp",0.95,"Pixels"
"1367","qdc",0.1565,200,"16","nearest","true","50","featselp",0.95,"Pixels"
"1368","parzen",0.145,200,"16","nearest","true","50","featselp",0.95,"Pixels"
"1369","bpxnc",0.21413,200,"16","nearest","true","50","featselp",0.95,"Pixels"
"1370","loglc",0.20863,200,"16","nearest","true","50","featselp",0.95,"Pixels"
"1371","knnc",0.15775,200,"16","nearest","true","50","featselp",0.95,"Pixels"
"1372","treec",NA,200,"16","nearest","true","50","featselp",0.95,"Pixels"
"1373","svc",0.15563,200,"16","nearest","true","50","featselp",0.8,"Pixels"
"1374","qdc",0.11188,200,"16","nearest","true","50","featselp",0.8,"Pixels"
"1375","parzen",0.13812,200,"16","nearest","true","50","featselp",0.8,"Pixels"
"1376","bpxnc",0.19912,200,"16","nearest","true","50","featselp",0.8,"Pixels"
"1377","loglc",0.151,200,"16","nearest","true","50","featselp",0.8,"Pixels"
"1378","knnc",0.14525,200,"16","nearest","true","50","featselp",0.8,"Pixels"
"1379","treec",NA,200,"16","nearest","true","50","featselp",0.8,"Pixels"
"1380","svc",0.20575,200,"16","nearest","true","0","none",0,"Pixels"
"1381","qdc",0.86687,200,"16","nearest","true","0","none",0,"Pixels"
"1382","parzen",0.094,200,"16","nearest","true","0","none",0,"Pixels"
"1383","bpxnc",0.17325,200,"16","nearest","true","0","none",0,"Pixels"
"1384","loglc",0.22787,200,"16","nearest","true","0","none",0,"Pixels"
"1385","knnc",0.09825,200,"16","nearest","true","0","none",0,"Pixels"
"1386","treec",NA,200,"16","nearest","true","0","none",0,"Pixels"
